"","Sites","AB","SR","BI","Com.dist","Hunting"
"17379","19",41,16,414.398,0.254564067111078,0
"17380","20",37,16,247.71,0.683746376927438,0
"17381","1",13,10,67.6,-1.11989236443133,0
"17382","2",28,11,135.638,-0.774654473469132,0
"17383","3",23,13,138.9,-0.121274545357364,0
"17384","4",55,20,503.486,0.402591289386846,0
"17385","5",30,15,207.53,-0.103848950764644,0
"17386","6",14,5,95.4,-1.65297188284342,1
"17387","7",26,15,76.452,-0.838026006137351,1
"17388","8",16,12,110.968,-0.475063981855253,1
"17389","9",29,15,99.826,0.260403464110951,1
"17390","10",20,14,56.326,0.799097476221641,1
"17391","11",11,7,39.426,-1.16142935035878,1
"17392","12",18,6,77.526,-0.891118632925657,1
"17393","13",16,7,93.16,-0.285775515484963,1
"17394","14",22,11,66.296,0.287016934702205,1
"17395","15",22,12,322.366,0.752674627610676,1
"17396","16",14,9,138.98,-0.91490098004188,0
"17397","17",18,6,143.368,-0.557811453649108,0
"17398","18",13,7,99.62,-0.304285394021343,0
"17399","19",32,13,203.018,0.254564067111078,0
"17400","20",26,9,133.58,0.683746376927438,0
"17401","1",9,7,109.23,-1.11989236443133,0
"17402","2",14,8,105.738,-0.774654473469132,0
"17403","3",15,9,121.85,-0.121274545357364,0
"17404","4",41,13,389.262,0.402591289386846,0
"17405","5",25,10,257.86,-0.103848950764644,0
"17406","6",6,4,28.55,-1.65297188284342,1
"17407","7",9,7,31.076,-0.838026006137351,1
"17408","8",9,4,103.96,-0.475063981855253,1
"17409","9",20,13,107.176,0.260403464110951,1
"17410","10",9,9,71.718,0.799097476221641,1
"17411","11",6,6,23.888,-1.16142935035878,1
"17412","12",8,5,37.688,-0.891118632925657,1
"17413","13",9,6,73.58,-0.285775515484963,1
"17414","14",19,10,128.304,0.287016934702205,1
"17415","15",16,10,312.868,0.752674627610676,1
"17416","16",9,7,94.51,-0.91490098004188,0
"17417","17",15,6,100.448,-0.557811453649108,0
"17418","18",9,5,63.9,-0.304285394021343,0
"17419","19",26,12,207.608,0.254564067111078,0
"17420","20",23,9,108.6,0.683746376927438,0
"17421","1",14,6,64.73,-1.11989236443133,0
"17422","2",22,10,97.028,-0.774654473469132,0
"17423","3",23,9,223.51,-0.121274545357364,0
"17424","4",50,13,422.908,0.402591289386846,0
"17425","5",24,11,258.44,-0.103848950764644,0
"17426","6",17,7,84.21,-1.65297188284342,1
"17427","7",21,11,127.918,-0.838026006137351,1
"17428","8",13,5,51.48,-0.475063981855253,1
"17429","9",24,12,134.122,0.260403464110951,1
"17430","10",17,8,81.56,0.799097476221641,1
"17431","11",10,7,62.448,-1.16142935035878,1
"17432","12",15,8,68.668,-0.891118632925657,1
"17433","13",18,8,113.57,-0.285775515484963,1
"17434","14",18,6,70.308,0.287016934702205,1
"17435","15",22,11,332.488,0.752674627610676,1
"17436","16",17,7,81.53,-0.91490098004188,0
"17437","17",22,7,134.968,-0.557811453649108,0
"17438","18",20,9,147.84,-0.304285394021343,0
"17439","19",39,13,306.618,0.254564067111078,0
"17440","20",38,12,196.34,0.683746376927438,0
"17441","1",19,10,245.14,-1.11989236443133,0
"17442","2",19,10,138.338,-0.774654473469132,0
"17443","3",21,11,198.1,-0.121274545357364,0
"17444","4",36,14,396.686,0.402591289386846,0
"17445","5",20,14,180.768,-0.103848950764644,0
"17446","6",16,8,79.4,-1.65297188284342,1
"17447","7",21,12,107.79,-0.838026006137351,1
"17448","8",13,7,123.108,-0.475063981855253,1
"17449","9",27,16,181.574,0.260403464110951,1
"17450","10",18,9,229.536,0.799097476221641,1
"17451","11",12,7,170.908,-1.16142935035878,1
"17452","12",17,9,82.552,-0.891118632925657,1
"17453","13",17,8,253.03,-0.285775515484963,1
"17454","14",25,12,230.776,0.287016934702205,1
"17455","15",31,16,503.008,0.752674627610676,1
"17456","16",10,7,123.73,-0.91490098004188,0
"17457","17",22,10,168.806,-0.557811453649108,0
"17458","18",19,10,151.198,-0.304285394021343,0
"17459","19",33,15,199.566,0.254564067111078,0
"17460","20",13,8,63.158,0.683746376927438,0
"17461","1",12,8,88.78,-1.11989236443133,0
"17462","2",15,10,63.608,-0.774654473469132,0
"17463","3",22,9,194.88,-0.121274545357364,0
"17464","4",38,16,381.956,0.402591289386846,0
"17465","5",20,12,262.21,-0.103848950764644,0
"17466","6",4,4,40.55,-1.65297188284342,1
"17467","7",12,8,40.846,-0.838026006137351,1
"17468","8",12,7,81.62,-0.475063981855253,1
"17469","9",17,12,94.614,0.260403464110951,1
"17470","10",10,6,56.28,0.799097476221641,1
"17471","11",4,4,42.688,-1.16142935035878,1
"17472","12",10,7,47.256,-0.891118632925657,1
"17473","13",9,7,70.28,-0.285775515484963,1
"17474","14",16,10,129.586,0.287016934702205,1
"17475","15",17,12,342.568,0.752674627610676,1
"17476","16",11,6,116.78,-0.91490098004188,0
"17477","17",16,9,138.636,-0.557811453649108,0
"17478","18",12,9,122.63,-0.304285394021343,0
"17479","19",29,13,208.268,0.254564067111078,0
"17480","20",14,7,110.2,0.683746376927438,0
"17481","1",13,10,66.86,-1.11989236443133,0
"17482","2",17,10,254.588,-0.774654473469132,0
"17483","3",21,10,182.6,-0.121274545357364,0
"17484","4",41,16,483.028,0.402591289386846,0
"17485","5",22,12,189.68,-0.103848950764644,0
"17486","6",6,4,14.23,-1.65297188284342,1
"17487","7",15,10,94.688,-0.838026006137351,1
"17488","8",13,10,118.25,-0.475063981855253,1
"17489","9",25,16,289.744,0.260403464110951,1
"17490","10",29,13,503.328,0.799097476221641,1
"17491","11",7,6,20.108,-1.16142935035878,1
"17492","12",12,8,63.018,-0.891118632925657,1
"17493","13",11,9,96.38,-0.285775515484963,1
"17494","14",26,11,183.438,0.287016934702205,1
"17495","15",33,15,753.868,0.752674627610676,1
"17496","16",13,6,130.53,-0.91490098004188,0
"17497","17",26,14,164.768,-0.557811453649108,0
"17498","18",11,8,142.9,-0.304285394021343,0
"17499","19",43,16,273.138,0.254564067111078,0
"17500","20",25,14,184.14,0.683746376927438,0
"17501","1",8,7,42.55,-1.11989236443133,0
"17502","2",15,9,103.638,-0.774654473469132,0
"17503","3",24,13,234.7,-0.121274545357364,0
"17504","4",33,13,414.938,0.402591289386846,0
"17505","5",18,13,151.35,-0.103848950764644,0
"17506","6",13,5,25.738,-1.65297188284342,1
"17507","7",14,9,48.826,-0.838026006137351,1
"17508","8",10,9,70.83,-0.475063981855253,1
"17509","9",22,14,236.424,0.260403464110951,1
"17510","10",12,7,67.81,0.799097476221641,1
"17511","11",11,6,57.026,-1.16142935035878,1
"17512","12",9,6,69.376,-0.891118632925657,1
"17513","13",12,9,105.33,-0.285775515484963,1
"17514","14",15,11,100.648,0.287016934702205,1
"17515","15",20,12,513.978,0.752674627610676,1
"17516","16",10,8,99.65,-0.91490098004188,0
"17517","17",18,10,173.594,-0.557811453649108,0
"17518","18",14,12,121.8,-0.304285394021343,0
"17519","19",33,16,228.908,0.254564067111078,0
"17520","20",25,13,184.19,0.683746376927438,0
"17521","1",17,10,86.53,-1.11989236443133,0
"17522","2",12,7,49.138,-0.774654473469132,0
"17523","3",17,12,138.37,-0.121274545357364,0
"17524","4",31,11,293.536,0.402591289386846,0
"17525","5",19,12,205.368,-0.103848950764644,0
"17526","6",11,7,66.138,-1.65297188284342,1
"17527","7",16,8,37.084,-0.838026006137351,1
"17528","8",12,8,79.08,-0.475063981855253,1
"17529","9",33,15,112.3,0.260403464110951,1
"17530","10",22,8,66.504,0.799097476221641,1
"17531","11",12,6,59.476,-1.16142935035878,1
"17532","12",12,8,66.816,-0.891118632925657,1
"17533","13",14,8,100.368,-0.285775515484963,1
"17534","14",16,11,165.586,0.287016934702205,1
"17535","15",20,11,379.988,0.752674627610676,1
"17536","16",7,6,52.68,-0.91490098004188,0
"17537","17",17,10,157.406,-0.557811453649108,0
"17538","18",9,8,57.278,-0.304285394021343,0
"17539","19",26,12,176.736,0.254564067111078,0
"17540","20",17,7,57.46,0.683746376927438,0
"17541","1",15,7,108.82,-1.11989236443133,0
"17542","2",20,10,168.138,-0.774654473469132,0
"17543","3",13,10,142.6,-0.121274545357364,0
"17544","4",31,11,357.698,0.402591289386846,0
"17545","5",23,9,289.26,-0.103848950764644,0
"17546","6",8,5,55.2,-1.65297188284342,1
"17547","7",13,7,42.476,-0.838026006137351,1
"17548","8",13,9,137.638,-0.475063981855253,1
"17549","9",21,11,154.374,0.260403464110951,1
"17550","10",10,9,128.68,0.799097476221641,1
"17551","11",10,6,33.738,-1.16142935035878,1
"17552","12",10,9,71.118,-0.891118632925657,1
"17553","13",12,8,153.53,-0.285775515484963,1
"17554","14",15,9,77.948,0.287016934702205,1
"17555","15",28,13,606.758,0.752674627610676,1
"17556","16",12,6,125.58,-0.91490098004188,0
"17557","17",14,9,100.018,-0.557811453649108,0
"17558","18",9,6,111.5,-0.304285394021343,0
"17559","19",31,14,272.648,0.254564067111078,0
"17560","20",16,10,101.8,0.683746376927438,0
"17561","1",8,6,72.13,-1.11989236443133,0
"17562","2",17,11,180.818,-0.774654473469132,0
"17563","3",21,12,171.78,-0.121274545357364,0
"17564","4",53,15,658.568,0.402591289386846,0
"17565","5",31,17,228.88,-0.103848950764644,0
"17566","6",4,4,11.75,-1.65297188284342,1
"17567","7",17,12,79.308,-0.838026006137351,1
"17568","8",15,10,75.06,-0.475063981855253,1
"17569","9",26,13,138.42,0.260403464110951,1
"17570","10",29,9,160.918,0.799097476221641,1
"17571","11",5,5,43.388,-1.16142935035878,1
"17572","12",8,7,48.076,-0.891118632925657,1
"17573","13",22,10,155.23,-0.285775515484963,1
"17574","14",22,12,109.948,0.287016934702205,1
"17575","15",32,13,390.574,0.752674627610676,1
"17576","16",8,7,57.93,-0.91490098004188,0
"17577","17",23,14,152.198,-0.557811453649108,0
"17578","18",25,11,177.5,-0.304285394021343,0
"17579","19",32,12,160.464,0.254564067111078,0
"17580","20",35,10,196.2,0.683746376927438,0
"17581","1",10,8,57.81,-1.11989236443133,0
"17582","2",18,9,179.738,-0.774654473469132,0
"17583","3",18,7,163.73,-0.121274545357364,0
"17584","4",24,10,266.656,0.402591289386846,0
"17585","5",15,9,166.98,-0.103848950764644,0
"17586","6",9,5,35.83,-1.65297188284342,1
"17587","7",16,7,47.624,-0.838026006137351,1
"17588","8",7,5,43.96,-0.475063981855253,1
"17589","9",14,11,59.414,0.260403464110951,1
"17590","10",12,6,49.482,0.799097476221641,1
"17591","11",8,5,27.376,-1.16142935035878,1
"17592","12",12,8,84.268,-0.891118632925657,1
"17593","13",10,6,74.78,-0.285775515484963,1
"17594","14",11,6,45.136,0.287016934702205,1
"17595","15",20,10,542.248,0.752674627610676,1
"17596","16",11,7,97.48,-0.91490098004188,0
"17597","17",14,6,105.118,-0.557811453649108,0
"17598","18",8,6,73.85,-0.304285394021343,0
"17599","19",27,12,198.076,0.254564067111078,0
"17600","20",15,7,88.58,0.683746376927438,0
"17601","1",8,7,72.21,-1.11989236443133,0
"17602","2",11,8,87.238,-0.774654473469132,0
"17603","3",17,8,173.06,-0.121274545357364,0
"17604","4",35,12,474.978,0.402591289386846,0
"17605","5",17,10,193.49,-0.103848950764644,0
"17606","6",5,4,12.95,-1.65297188284342,1
"17607","7",11,10,85.188,-0.838026006137351,1
"17608","8",7,6,53.18,-0.475063981855253,1
"17609","9",17,13,68.636,0.260403464110951,1
"17610","10",12,8,106.668,0.799097476221641,1
"17611","11",4,4,13.468,-1.16142935035878,1
"17612","12",7,6,50.288,-0.891118632925657,1
"17613","13",14,7,116.04,-0.285775515484963,1
"17614","14",12,6,77.348,0.287016934702205,1
"17615","15",21,11,302.986,0.752674627610676,1
"17616","16",10,5,107.53,-0.91490098004188,0
"17617","17",21,10,168.998,-0.557811453649108,0
"17618","18",9,8,105.42,-0.304285394021343,0
"17619","19",25,13,172.698,0.254564067111078,0
"17620","20",18,9,257.94,0.683746376927438,0
"17621","1",10,6,52.49,-1.11989236443133,0
"17622","2",20,11,129.668,-0.774654473469132,0
"17623","3",18,11,135.318,-0.121274545357364,0
"17624","4",31,14,252.416,0.402591289386846,0
"17625","5",20,9,221.58,-0.103848950764644,0
"17626","6",4,4,15.65,-1.65297188284342,1
"17627","7",11,7,36.664,-0.838026006137351,1
"17628","8",6,4,39.46,-0.475063981855253,1
"17629","9",20,12,90.574,0.260403464110951,1
"17630","10",14,9,126.49,0.799097476221641,1
"17631","11",6,4,20.476,-1.16142935035878,1
"17632","12",9,6,59.052,-0.891118632925657,1
"17633","13",8,6,85.68,-0.285775515484963,1
"17634","14",20,9,67.352,0.287016934702205,1
"17635","15",21,12,334.656,0.752674627610676,1
"17636","16",13,8,82.83,-0.91490098004188,0
"17637","17",14,9,87.188,-0.557811453649108,0
"17638","18",12,10,120.148,-0.304285394021343,0
"17639","19",36,15,210.336,0.254564067111078,0
"17640","20",20,10,75.648,0.683746376927438,0
"17641","1",7,6,49.33,-1.11989236443133,0
"17642","2",13,8,50.386,-0.774654473469132,0
"17643","3",17,8,176.43,-0.121274545357364,0
"17644","4",31,13,382.806,0.402591289386846,0
"17645","5",17,10,243.78,-0.103848950764644,0
"17646","6",9,4,36.65,-1.65297188284342,1
"17647","7",15,10,40.864,-0.838026006137351,1
"17648","8",7,6,64.01,-0.475063981855253,1
"17649","9",20,12,78.766,0.260403464110951,1
"17650","10",11,10,77.198,0.799097476221641,1
"17651","11",9,4,58.676,-1.16142935035878,1
"17652","12",5,5,30.788,-0.891118632925657,1
"17653","13",9,7,93.968,-0.285775515484963,1
"17654","14",15,9,86.108,0.287016934702205,1
"17655","15",15,10,260.444,0.752674627610676,1
"17656","16",6,5,51.48,-0.91490098004188,0
"17657","17",15,6,86.436,-0.557811453649108,0
"17658","18",11,8,78.98,-0.304285394021343,0
"17659","19",30,13,192.764,0.254564067111078,0
"17660","20",18,9,98.66,0.683746376927438,0
"17661","1",12,7,91.49,-1.11989236443133,0
"17662","2",12,8,82.938,-0.774654473469132,0
"17663","3",15,10,154.5,-0.121274545357364,0
"17664","4",31,12,330.678,0.402591289386846,0
"17665","5",11,9,123.01,-0.103848950764644,0
